COUNTY,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_R_INTERNATIONAL_MIG_2018,beta_Median_Household_Income_2018,beta_Density_per_square_mile_of_land_area_Population,beta_Active_Physicians_per_100000_Population_2018_AAMC,beta_Total_nurse_practitioners_2019,beta_Mean_Annual_Precipitation,beta_Annual_Mean_Range_Temp,beta_Cardiovascular_diseases_Mortality_Rate_2014,beta_Hypertensive_heart_disease_Mortality_Rate_2014,beta_Leukemia_Mortality_Rate_2014,beta_Chronic_respiratory_diseases_Mortality_Rate_2014,beta_Asthma_Mortality_Rate_2014,beta_percent_fair_or_poor_health,beta_percent_smokers,beta_percent_physically_inactive,beta_percent_adults_with_diabetes,beta_percent_insufficient_sleep,se_Intercept,se_R_INTERNATIONAL_MIG_2018,se_Median_Household_Income_2018,se_Density_per_square_mile_of_land_area_Population,se_Active_Physicians_per_100000_Population_2018_AAMC,se_Total_nurse_practitioners_2019,se_Mean_Annual_Precipitation,se_Annual_Mean_Range_Temp,se_Cardiovascular_diseases_Mortality_Rate_2014,se_Hypertensive_heart_disease_Mortality_Rate_2014,se_Leukemia_Mortality_Rate_2014,se_Chronic_respiratory_diseases_Mortality_Rate_2014,se_Asthma_Mortality_Rate_2014,se_percent_fair_or_poor_health,se_percent_smokers,se_percent_physically_inactive,se_percent_adults_with_diabetes,se_percent_insufficient_sleep,t_Intercept,t_R_INTERNATIONAL_MIG_2018,t_Median_Household_Income_2018,t_Density_per_square_mile_of_land_area_Population,t_Active_Physicians_per_100000_Population_2018_AAMC,t_Total_nurse_practitioners_2019,t_Mean_Annual_Precipitation,t_Annual_Mean_Range_Temp,t_Cardiovascular_diseases_Mortality_Rate_2014,t_Hypertensive_heart_disease_Mortality_Rate_2014,t_Leukemia_Mortality_Rate_2014,t_Chronic_respiratory_diseases_Mortality_Rate_2014,t_Asthma_Mortality_Rate_2014,t_percent_fair_or_poor_health,t_percent_smokers,t_percent_physically_inactive,t_percent_adults_with_diabetes,t_percent_insufficient_sleep,p_Intercept,p_R_INTERNATIONAL_MIG_2018,p_Median_Household_Income_2018,p_Density_per_square_mile_of_land_area_Population,p_Active_Physicians_per_100000_Population_2018_AAMC,p_Total_nurse_practitioners_2019,p_Mean_Annual_Precipitation,p_Annual_Mean_Range_Temp,p_Cardiovascular_diseases_Mortality_Rate_2014,p_Hypertensive_heart_disease_Mortality_Rate_2014,p_Leukemia_Mortality_Rate_2014,p_Chronic_respiratory_diseases_Mortality_Rate_2014,p_Asthma_Mortality_Rate_2014,p_percent_fair_or_poor_health,p_percent_smokers,p_percent_physically_inactive,p_percent_adults_with_diabetes,p_percent_insufficient_sleep,sumW
1001,-86.64273861,32.53492738,137.822406,-18.35259513,185.8414936,-48.01908759,0.714904238,0.40833284,0.000460063,-22.14737097,1.009778482,9.695081755,-256.6917466,-52.52471813,21.44909636,60.35585931,85.67695731,68.28798407,-19.27570155,-6.824112503,37.45300231,45.92857964,58.44323104,-109.5746081,-23.43417917,1.816311637,12.79528423,57.42442129,8.53480209,32.72263868,194.5137426,61.32231699,47.78081781,25.87305417,38.15590828,22.88559221,19.57793194,21.04070506,20.3970293,15.6267401,39.16165174,44.16665482,16.74954324,17.65494377,26.33854475,-0.38567861,0.118313052,0.296280561,-1.319658669,-0.85653512,0.448906012,2.332769023,2.245444052,2.983885382,-0.984562701,-0.324329079,1.836198878,2.939101781,1.492358683,-2.480935188,-1.399093625,0.102878359,0.485800729,0.6997609,0.905827203,0.767035473,0.187045457,0.391767383,0.653530516,0.019723292,0.024809119,0.002868119,0.324914969,0.745710564,0.066422982,0.00331571,0.135705858,0.013155946,0.161883932,0.9180661,0.627142441,24.73584545
1003,-87.72629238,30.73461257,104.8227421,-37.03744992,117.4222444,-12.59950233,0.694772064,0.361679072,2.41E-05,191.4204152,-3.636232178,-24.95362159,33.18708991,10.7805966,-34.12476883,10.48836924,36.44128765,17.08124919,-9.919200543,-2.904533593,3.169728295,50.72236735,-47.99309695,28.76128188,8.17094212,-1.331578751,-15.53666116,46.8421215,30.12378493,37.00673049,101.5070179,26.89005309,51.68714683,31.07932002,23.60338087,22.63514693,11.37955398,18.5268465,17.35533153,16.29405018,40.8912395,43.04104465,18.64750035,17.29547831,25.56711567,4.086501829,-0.120709671,-0.674299547,0.326943798,0.40091392,-0.660217693,0.337471001,1.543901183,0.754633899,-0.871668658,-0.156774311,0.18263715,3.112937961,-1.173676747,0.668229178,0.43817895,-0.076989993,-0.60768142,4.49E-05,0.903928741,0.500170657,0.743732242,0.688510848,0.50916269,0.735784484,0.122713301,0.450525414,0.383455975,0.875432824,0.855094553,0.001869063,0.24061377,0.504036554,0.661286785,0.938636424,0.543442845,24.30883408
1005,-85.39320474,31.86958207,182.2895568,3.513013334,161.6365298,20.65302701,0.70585474,0.552329304,0.000201084,120.1667805,10.4617868,-1.707490087,-41.46913914,-24.25965101,-24.47816899,20.89329202,-49.52915939,64.0857138,30.86548395,-26.93929512,45.50576687,32.36285375,37.29807444,-43.09766032,-17.03468011,12.55301714,-28.83670053,45.49577348,7.35241477,27.13946803,230.0908433,48.78785407,113.3387081,48.47475989,58.33302617,20.51888689,11.06222731,19.01469438,17.89203348,13.97565264,41.23892818,49.02054245,14.58747754,9.737397758,28.66780458,2.641273491,1.422904872,-0.062915385,-0.18022942,-0.497247757,-0.215973602,0.431013832,-0.849075775,3.123254888,2.790169021,-1.416761931,2.54335355,2.315659568,0.904438502,-0.879175508,-1.167760503,1.289155219,-1.005891485,0.008300545,0.154863327,0.949837898,0.856984123,0.619049252,0.829022389,0.666487974,0.395904021,0.001804964,0.005299936,0.156651998,0.011027098,0.020641155,0.365832492,0.379373568,0.242992272,0.19743933,0.314545478,27.58324062
1007,-87.12641248,32.9986358,236.6705368,51.72945998,251.9560958,-15.28555907,0.701058303,0.412828694,4.79E-05,-43.46293934,-26.40650827,2.341283031,-531.9411331,-86.34286263,74.57441392,28.09571631,48.36138525,64.5085953,-7.109523671,-3.332013626,38.61013877,34.54592706,38.02440174,-84.56046471,-30.77551538,0.327261278,20.26053301,116.148792,37.82812898,38.28791009,777.7981955,82.88515531,121.6619448,24.60395664,35.86544256,25.32878968,17.05529087,22.06313943,22.99666629,17.434643,42.04071542,43.29259126,17.27232174,17.69180212,27.08671832,-0.374200528,-0.698065407,0.061149408,-0.68390636,-1.041716847,0.612964177,1.141918624,1.34841178,2.546848709,-0.416851505,-0.151021736,1.678945039,1.981453079,0.904466096,-1.953231771,-1.781782198,0.018497905,0.747987732,0.708280462,0.485188112,0.951244123,0.494084893,0.297623379,0.539944532,0.25357514,0.177623476,0.010917501,0.676815594,0.879968295,0.093262506,0.047627795,0.365817869,0.050881064,0.074881621,0.985242827,0.454523716,23.92832535
1009,-86.5673904,33.98085822,193.6845018,58.44442904,164.6845742,28.99992763,0.758281499,0.300536494,8.84E-05,20.50429111,-43.17968311,9.331746238,-33.50939386,-24.25053058,26.04871206,51.62558187,50.87031427,38.71718367,-1.105758463,-7.529748915,10.32029828,3.942271021,49.11800962,-1.355541965,-3.653374578,-3.436006379,4.416683677,56.32032158,49.42882121,37.70680682,211.3361076,56.01534458,46.38683281,25.48677996,33.16901165,23.54798142,19.42438438,20.2601679,20.6787148,24.79158692,40.20544007,40.17226403,19.77677815,16.05919041,27.01237749,0.36406559,-0.873572989,0.247481742,-0.158559719,-0.432926563,0.561554012,2.025582752,1.533669884,1.6441827,-0.056926307,-0.371652839,0.499078322,0.159016485,1.221675712,-0.033743231,-0.184730523,-0.213958879,0.163505922,0.715833606,0.382417814,0.804551642,0.874025989,0.665097932,0.574460099,0.042892197,0.125211887,0.100238831,0.95460753,0.710176483,0.617759261,0.873666138,0.221922228,0.973084056,0.853452364,0.830593052,0.87013066,23.3315221
1011,-85.71567232,32.10054039,287.1002871,81.26909269,231.6271738,55.47311333,0.709888205,0.475600282,0.000910359,69.61191855,5.363565421,27.29729016,-54.25583034,-14.73011153,-66.03612743,38.19292656,12.31656083,65.97096613,22.86129557,-15.50245045,47.48245186,42.33088774,61.27109589,-64.04349437,-17.3858931,9.654147451,-20.33517677,44.07610805,7.266383504,26.30938015,212.0892082,50.68584417,105.6322054,47.44474273,59.54518554,19.2778007,10.91746669,19.15426366,17.96534016,14.64446054,36.74297639,44.13615201,14.1028713,10.54795134,27.291715,1.579357199,0.738134096,1.037549726,-0.255816082,-0.290615886,-0.62515146,0.804998075,0.206843941,3.422120975,2.094011022,-0.809347241,2.643003218,2.890573375,1.667559406,-1.451043905,-1.23279102,0.915262798,-0.745104394,0.11435513,0.460488268,0.299559829,0.798109654,0.77136435,0.5319172,0.420881895,0.836145184,0.000629313,0.036339194,0.41837692,0.008258356,0.003871852,0.095503194,0.146867781,0.217746267,0.360124144,0.456264521,26.915054
1013,-86.68030615,31.75244096,318.7988482,81.12082934,278.8769725,39.9218757,0.701937965,0.264914416,0.000133654,113.4729666,1.064494359,-11.19747795,-456.8084157,46.03689163,62.30632368,50.60300395,81.37451572,51.29557431,-4.893420379,-13.00295417,26.97916197,48.15054081,-16.77489867,-16.43113438,-16.68370324,4.558749883,1.114443506,44.22737874,7.490122114,28.70717269,219.1492733,36.10123301,54.76203613,32.11144189,45.52453471,20.61870679,12.44165914,20.16532477,19.20375477,15.99493233,34.34307539,39.48383121,15.14205225,16.1588616,24.03516266,2.565672437,0.14211976,-0.390058543,-2.08446238,1.2752166,1.13776492,1.575855862,1.787487038,2.487817244,-0.393309311,-0.644817493,1.404889945,3.01036227,-0.488450684,-0.41614843,-1.101812552,0.282120733,0.046367213,0.010343741,0.886994551,0.696519781,0.037198963,0.202327169,0.255305686,0.11516002,0.073955465,0.012904607,0.694117812,0.51909269,0.160153177,0.002630181,0.625264845,0.677329906,0.270627835,0.777869576,0.963020525,27.01474557
1015,-85.8260412,33.77142182,216.539765,50.77464197,249.1037099,-32.56394494,0.76465351,0.391549647,0.000191841,-30.86569777,-34.3551536,20.7330916,49.41812415,-54.85476088,10.62260492,75.69829043,69.54450273,35.85733037,-5.428318865,-11.58297155,6.989187294,-8.117742759,69.58587672,-28.70450578,2.18650493,-5.046818344,15.51919983,83.76583468,47.28802608,27.98572231,105.028477,82.04861686,33.65380544,42.64884035,36.53125651,24.37117383,17.13765471,20.95268284,21.14413512,27.11240719,39.33089129,48.55906697,21.29949257,15.44304294,28.84163409,-0.368475977,-0.726508515,0.740845327,0.470521192,-0.668564115,0.3156435,1.774920251,1.903698624,1.471300916,-0.316748059,-0.552815677,0.330549689,-0.299410624,1.769242304,-0.591125563,0.102655259,-0.326802066,0.538083237,0.712543258,0.467581381,0.458842766,0.638015461,0.50382284,0.752294147,0.076008161,0.057041018,0.141310218,0.751455889,0.580429084,0.741006764,0.764646624,0.076950746,0.55447895,0.918243156,0.743839434,0.590557818,25.17937421
1017,-85.39206997,32.91436556,243.5797197,51.52582538,238.0514516,5.52826811,0.689703718,0.412307714,6.24E-06,-121.0125579,1.35084312,47.81531354,3.168329913,-87.24015843,-20.60458196,108.9241249,129.4346981,58.14587074,-8.043573073,-35.66018886,39.95784938,42.72262153,118.4843173,-124.0883413,-13.3340385,-7.081496372,15.67086565,99.91491052,9.749831783,27.27082078,87.43008311,152.9850258,41.79986492,51.82951104,55.05229926,17.96561184,14.61140321,23.19927391,21.69210707,19.6427238,52.96045151,51.68193389,16.22492732,12.98258821,27.89869974,-1.211156145,0.138550403,1.753350731,0.036238441,-0.570252925,-0.492934176,2.101585038,2.351122475,3.236509352,-0.550499699,-1.537125214,1.842045553,2.174984588,2.237222567,-2.401000349,-0.821824236,-0.545461063,0.561705951,0.225926944,0.889814345,0.07963964,0.971094544,0.568547068,0.622093655,0.035669326,0.01877853,0.001222619,0.582015943,0.124363662,0.065562968,0.029705851,0.025341878,0.016408285,0.411239493,0.585475296,0.57435657,25.21675449
1019,-85.60394138,34.17416111,137.4255612,-0.977827858,166.699697,-29.27413589,0.778089454,0.306370518,9.33E-05,-53.64275963,-45.09634048,7.926368485,88.37453515,-109.911495,-0.166148102,86.72859912,61.92912179,29.22138534,-0.968741366,-18.55095712,-5.489270764,-10.31562604,24.26371604,26.98339213,-1.589787621,-3.753865646,3.137233218,83.22286451,50.47479272,23.91273276,109.350518,68.0356019,27.68233913,44.18639016,37.04371751,22.09780458,16.2816262,22.12237317,21.40663607,29.15839898,38.7942673,45.88633328,20.13119519,15.57045411,29.05732421,-0.644567571,-0.893442807,0.331470626,0.808176649,-1.615499708,-0.006001953,1.962789873,1.671784744,1.322365995,-0.059499055,-0.838560898,-0.256428462,-0.353778891,0.625445916,0.588048558,-0.078971348,-0.241089028,0.107967038,0.51925466,0.371688732,0.740311202,0.419050277,0.106303244,0.995211545,0.049758982,0.094666668,0.186142862,0.952558414,0.401779753,0.797636855,0.723528407,0.531724003,0.556542098,0.937060458,0.809501897,0.914028755,25.77564191
1021,-86.718835,32.84784405,184.5682903,-10.61211608,174.6330973,9.935193015,0.720356959,0.423692542,2.15E-05,-37.38891586,-3.588884983,17.76547409,-270.7026254,-62.92583435,30.87312415,51.85236651,70.76705895,70.66587021,-16.24587419,-4.638548196,39.41414747,42.1072601,62.58986186,-110.4201715,-25.10211022,2.066061306,20.50295953,69.39305691,15.10923135,34.46979008,222.0604734,71.90018448,51.61807434,24.03559802,34.70505856,24.34867514,18.31203512,20.15866967,21.32320368,16.24957359,41.95848847,45.60380013,17.39358671,17.53834274,25.76120907,-0.538799089,-0.237529289,0.515392581,-1.219049123,-0.875183211,0.598106856,2.157315431,2.039099252,2.902247034,-0.887169235,-0.2301019,1.848415841,2.591284004,1.491709166,-2.421293206,-1.44318194,0.117802539,0.795884986,0.590063785,0.812261736,0.60631509,0.222917352,0.381541336,0.549811882,0.031056927,0.041523908,0.003730827,0.375055912,0.818027615,0.064636411,0.009606238,0.135876116,0.015521867,0.14906923,0.906231671,0.426159204,24.76421933
1023,-88.26320293,32.01961502,190.6426245,-32.23281905,199.8086415,-9.166016963,0.662175239,0.484274919,2.62E-05,124.7824884,5.028223305,-40.06853225,-307.5144692,17.94967801,2.123549429,44.32674768,62.62009892,54.30158539,-5.828666331,-14.4376955,-12.37937001,42.87538811,-104.0349166,89.43650992,-10.6128846,-0.146562303,2.329218982,80.93660302,37.54877507,33.7005021,617.3918705,46.86775369,106.9896295,27.56342102,42.77260479,24.33852736,10.12779171,16.74357902,19.29413522,13.72618235,43.53265917,46.43785656,15.05620234,15.13829148,25.64966222,1.541731228,0.13391178,-1.188959504,-0.49808636,0.382985669,0.01984818,1.608172935,1.464023508,2.231095767,-0.575512066,-0.86228252,-0.641613105,3.123620757,-2.389813041,1.925939665,-0.704884563,-0.009681562,0.090808953,0.123239943,0.893480939,0.234545738,0.618458146,0.70175638,0.984165748,0.1078981,0.143287882,0.025745315,0.564986377,0.388598086,0.521171373,0.001802729,0.016915742,0.054202323,0.480934491,0.992275969,0.927650203,25.27369678
1025,-87.83082099,31.67668973,169.333672,-14.33468718,177.7173168,-8.383644754,0.700040699,0.411676795,1.43E-05,142.871869,-8.153379239,-37.97744846,-284.2317009,26.96065163,7.567341432,36.38828862,74.27452118,37.23326394,-7.103742338,-17.01816351,4.326348162,48.6444536,-80.4509748,61.26162993,-7.49202244,1.777854766,-4.345969962,77.70748469,30.77730584,34.92365248,570.5409177,36.47182613,108.4310414,29.25829855,38.71115043,23.03738519,11.65612118,18.25622375,19.03826853,16.41363173,44.54050055,47.17239545,16.55962044,17.15960718,24.35595506,1.838585686,-0.264915301,-1.087442056,-0.498179345,0.739218583,0.069789438,1.243691206,1.918685453,1.616210505,-0.609443075,-0.93218421,0.227244833,2.963661814,-1.806243168,1.298675408,-0.452427184,0.103606962,-0.178435621,0.066070779,0.791092144,0.27692517,0.618392618,0.459829675,0.944365709,0.213706312,0.055114952,0.106149521,0.542275,0.351313186,0.820248199,0.003062928,0.07097632,0.194150953,0.650992601,0.917487896,0.858392417,26.5114913
1027,-85.86055518,33.26909117,392.8976199,194.8263354,309.6793364,83.21828353,0.724325585,0.489831539,0.002229397,-106.958158,3.503926006,35.82739632,18.76898667,-124.7006252,-7.578587595,92.19070558,83.7802551,55.3289149,-17.08136371,-23.16243153,30.26332216,28.0012541,90.05461488,-98.88169695,-6.082435056,-2.314872967,21.16926294,112.1365693,11.35546853,29.96974597,83.20990805,151.8098179,39.43825496,54.99239122,42.48652548,23.55377779,19.44248882,24.36318676,22.82141677,23.00721716,47.97300845,49.96107591,18.44093549,15.03040021,26.29662219,-0.953820495,0.308567277,1.195452119,0.225561921,-0.821426618,-0.19216336,1.676426566,1.971925314,2.349046314,-0.878558495,-0.950714361,1.32609305,1.217063928,1.877193401,-1.97917469,-0.329833324,-0.15401273,0.805018332,0.34024812,0.757671238,0.232000938,0.821556877,0.411465828,0.847626703,0.09375447,0.048705996,0.018883378,0.379708102,0.341822753,0.184905575,0.223671591,0.060584469,0.047883783,0.741547964,0.877609621,0.420870207,24.34677987
1029,-85.51878007,33.67457218,207.9141516,32.47844729,188.561583,19.35256861,0.754562082,0.468151412,0.000106027,-57.91206782,-20.41407102,13.02936045,15.9253507,-117.590462,5.857999312,69.51615306,64.16414353,34.48527674,-7.092706725,-18.20459637,6.711207744,0.678421279,54.65994283,-37.8198489,-1.377863203,-4.731312248,19.14243089,110.3502304,42.18559631,26.93800641,99.53588572,136.9483342,33.16433361,48.66628802,38.95576844,23.02292218,17.44789677,22.74914099,22.66468408,27.84613987,41.31311923,51.34754102,21.27581391,14.75318968,27.87918437,-0.524802419,-0.483910927,0.483679462,0.159996072,-0.858648356,0.17663552,1.428425218,1.647102499,1.497867059,-0.406507834,-0.800232254,0.296108594,0.024363207,1.323065018,-0.736546447,-0.06476195,-0.320697581,0.686620908,0.599757693,0.628482917,0.628647185,0.872894486,0.390600258,0.859806112,0.153269217,0.099637297,0.134268565,0.684397276,0.423636938,0.767166782,0.980564448,0.185910339,0.461453376,0.94836767,0.748460976,0.49237248,25.3712221
1031,-85.98819836,31.40260837,149.0199075,1.080940511,202.1600432,-53.14013565,0.677323456,0.333296361,0.000362193,88.7804843,8.63741999,-19.88833372,-490.1330564,-18.42112737,116.8790055,22.22796272,51.65310222,57.36821298,20.81147946,-23.10288542,28.89709495,39.16864432,-38.93146055,24.03202495,-10.96053582,10.3639677,-13.11786705,39.91932319,7.093145448,26.75373178,203.1871895,39.46970357,76.81389638,47.02904129,50.13779136,21.55723808,10.81604277,21.07021582,18.70201814,15.19767057,37.31480975,43.80058039,14.76890126,11.71051076,26.34731487,2.223997733,1.217713644,-0.743385405,-2.412224203,-0.466715625,1.521586731,0.472643331,1.030222928,2.661204222,1.924130654,-1.096471229,1.545132441,2.577279469,-1.043324643,0.548669098,-0.74213617,0.885014147,-0.497882502,0.026219643,0.223424542,0.457304137,0.015912665,0.640735811,0.128213612,0.636500596,0.302984918,0.007825918,0.05442872,0.272956906,0.122415261,0.01000348,0.296878483,0.583271665,0.458060487,0.376216939,0.618601816,28.16538534
1033,-87.80979111,34.69857424,200.9377093,42.76315244,210.8963076,-9.958598297,0.630156295,0.370755581,1.59E-05,161.2267333,31.71448692,-11.31225483,-724.4826641,17.60043339,64.63927804,18.80098431,-17.93197611,19.28890853,-4.237057452,7.038395523,16.44333509,44.24022307,-13.5591953,-3.327217279,-8.955941074,1.926320017,-34.52024961,112.1220335,42.64633119,24.48453405,734.4238248,45.65495921,123.3387661,45.42859959,43.2474798,18.02920727,8.071872508,19.25350483,18.74422778,20.15705927,47.06556706,40.90659107,16.41030079,12.77458676,30.02356059,1.437957628,0.743662726,-0.462016341,-0.986464,0.385509782,0.524079169,0.413857889,-0.414636325,1.06987003,-0.5249163,0.365564378,0.877247934,2.19477566,-0.288091617,-0.081336948,-0.545751183,0.150793137,-1.14977201,0.150545982,0.457136327,0.644101692,0.323981671,0.699885941,0.600260561,0.679006523,0.678436549,0.284760258,0.59967853,0.714714846,0.380419269,0.028252857,0.773295672,0.935179188,0.58527585,0.880148611,0.250325573,27.73862101
1035,-86.99365629,31.42925496,190.6024695,-44.82011648,192.0024422,-1.399972617,0.70218061,0.447266962,4.91E-07,114.8493799,-6.211199711,-24.69958149,-386.0892324,28.82309701,46.73569865,46.53471705,101.2207684,33.37412964,-7.0259717,-17.76932607,20.21371992,49.9030823,-45.32693755,17.39519539,-9.120715859,-0.659886108,3.709714224,66.49594326,11.5629563,31.03380605,555.6370409,34.73675326,105.0302805,34.47194858,45.7311011,21.09874873,12.04899171,19.67015804,18.20299664,16.52460205,37.45553364,43.95225991,15.72369821,17.383229,23.75079,1.727163708,-0.537163641,-0.795892758,-0.694858701,0.829757945,0.444973568,1.349929986,2.213390144,1.58180611,-0.583116984,-0.903364683,1.110461114,3.019926419,-1.210153298,0.395774766,-0.580061747,-0.037961078,0.156193298,0.084236858,0.591192741,0.426154688,0.4871954,0.40673889,0.656369605,0.177135993,0.026942577,0.11379481,0.559856534,0.36640185,0.266885621,0.002548769,0.226311398,0.692298151,0.561914705,0.969721134,0.875890726,25.84258569
1037,-86.24850418,32.93675817,206.3209228,15.35903641,194.4999481,11.82097476,0.731201031,0.379739013,2.36E-05,-153.6733109,8.839312043,31.69687243,-63.58751069,-184.3335811,-18.54444901,87.33765849,84.29304642,65.01124151,-20.50146202,-17.137194,39.64836119,52.95350873,78.74658734,-128.2750093,-14.0019113,2.174550372,20.6371187,109.6243033,9.340967362,29.78488116,152.2148711,141.5972083,47.27008633,36.48236172,37.40315546,21.06120669,21.68671572,22.56649102,21.34011171,19.43839564,45.43753982,50.41049707,16.89068348,16.59535911,27.53942071,-1.401817903,0.946295143,1.064193349,-0.417748346,-1.301816493,-0.392308338,2.393969424,2.25363463,3.086776673,-0.945346556,-0.759408895,1.8579266,2.724170746,1.733073306,-2.544609094,-0.828972452,0.131033644,0.749366478,0.161068723,0.34407107,0.287323157,0.676159757,0.193074862,0.694857098,0.016725621,0.02428804,0.002041094,0.3445549,0.447665146,0.063273214,0.006482105,0.083181066,0.010987616,0.407183166,0.895757109,0.453692628,23.52506769
1039,-86.45127226,31.24850508,248.3197927,43.01015141,169.2081842,79.11160855,0.674804962,0.446275532,0.001558212,85.07718291,4.949776444,-20.40949436,-585.3892405,6.243614196,110.520002,6.8490328,92.44338122,46.51037618,8.281315044,-19.07277349,23.44884733,40.99120875,-51.06029349,30.27790741,-9.705257806,5.199091068,2.758809022,47.93463502,7.549766346,30.32611976,294.1496719,38.77047941,73.71448353,42.7278278,49.24254915,22.92962303,12.46906442,22.46251569,19.56477271,18.16792912,40.41741202,45.2716906,15.45126195,15.90554456,28.8449187,1.77485826,0.655619819,-0.67300052,-1.990106726,0.161040418,1.49929833,0.16029443,1.87730698,2.028396896,0.66414887,-0.849093386,1.198523882,2.256240019,-1.26332417,0.668804434,-0.628120722,0.326872874,0.095642808,0.076018401,0.512116925,0.500996613,0.046665978,0.872071954,0.133897041,0.872659483,0.060568904,0.042604217,0.506643923,0.395894224,0.23080381,0.024124289,0.206566735,0.503669528,0.529970656,0.743785881,0.923810384,25.64606271
1041,-86.31355631,31.73150778,355.7943654,197.1496826,294.7689507,61.02541464,0.694932765,0.543757929,0.001664052,100.3659017,5.142578764,-4.046148735,-438.9864762,26.29979647,84.80481898,34.59774595,62.99279545,57.08842521,8.579135291,-11.96354246,30.54779984,43.9199973,-12.44409679,-9.925931193,-15.32439787,8.97072245,-2.656494394,42.72616408,7.141998469,27.3552007,196.0927037,40.97131618,74.23430914,39.00929152,46.98732723,20.70469542,11.69672178,21.34974444,19.55448249,15.94432121,35.17358652,41.73921258,15.16526364,13.59098913,26.66127234,2.349050139,0.720047587,-0.147911499,-2.238668079,0.641907532,1.14239386,0.88691039,1.340633723,2.757269501,0.733464936,-0.560359984,1.562189122,2.754585581,-0.353790956,-0.2378083,-1.010493337,0.66004927,-0.099638695,0.018883184,0.471549426,0.882422134,0.025247496,0.5209802,0.253377665,0.375195244,0.180136631,0.005862426,0.463329802,0.575273999,0.118344472,0.005910608,0.723519366,0.812045336,0.312337048,0.509270748,0.920637549,27.31223958
1043,-86.86762338,34.13192614,194.5850444,22.91486041,173.2887873,21.29625716,0.741227894,0.548340676,0.000208529,48.56922386,-8.715342246,3.365419703,-326.1974363,-29.55721962,49.93647982,41.84248786,33.34612531,40.22769344,-5.634442707,-9.646882725,16.15066854,24.53930589,12.32449458,6.757363325,-7.572831751,-3.020321866,-1.379729388,60.50143445,51.55413816,39.51155258,567.8043451,50.79890032,87.57663595,26.13205043,34.32909941,22.53242402,19.50232606,20.22098077,21.0703348,22.68729798,43.70304646,38.39899097,18.50388132,17.03319659,25.82854088,0.802778055,-0.169052234,0.085175587,-0.574489151,-0.581847627,0.57020322,1.601194211,0.971366155,1.785324713,-0.288911317,-0.477072939,0.766512193,1.081631929,0.282005388,0.175977627,-0.409256394,-0.177319733,-0.053418789,0.422163941,0.865766472,0.932127242,0.565678098,0.560711196,0.568580772,0.10943476,0.331440985,0.0743054,0.772668364,0.633343469,0.443429368,0.279499383,0.777958011,0.860322896,0.682379497,0.859268718,0.957401642,22.6868443
1045,-85.61101404,31.43182693,207.4351257,65.53760134,185.480664,21.95446168,0.682328903,0.346786003,6.70E-05,101.8181161,10.89282879,-26.18617305,-360.5438386,-37.35031001,112.7664403,27.03313194,0.000772874,60.69731873,27.65250583,-24.83355428,29.84049094,29.25493167,-23.7201375,13.31960545,-10.97408068,11.71079993,-19.17990766,37.89260226,7.051284948,25.93785927,199.2274649,40.34154848,77.8263017,45.28734848,51.06960859,21.26156374,10.35517762,19.37295695,17.50264019,13.57774015,36.21142659,44.45281668,14.69039117,9.906115934,25.13549892,2.687018311,1.544800539,-1.009573411,-1.809709514,-0.925852165,1.448950263,0.59692459,1.51E-05,2.854790902,2.670403816,-1.281867004,1.704913694,2.154624507,-0.655045651,0.299634679,-0.747024402,1.182178768,-0.763060551,0.007247397,0.122495545,0.312777701,0.070436666,0.354594146,0.147451582,0.550600875,0.999987926,0.004334833,0.007615162,0.199984186,0.088309692,0.031267251,0.512486467,0.764475712,0.455104906,0.237224518,0.445484754,29.52232429
1047,-87.106471,32.32598479,327.9922572,81.22129481,362.9280852,-34.93582794,0.698139648,0.491866008,0.000397707,83.48647183,-46.01390699,-26.0448438,-742.3284763,72.07840066,103.3529512,65.10144589,115.7798577,53.52447908,-0.629810494,-18.4909634,33.13921268,46.74734928,9.46174797,-57.48560302,-30.67288354,0.700888095,-8.242559866,81.36124973,33.10307643,35.22718486,675.4494295,47.66698917,113.1157382,25.52436717,48.81196361,25.52729523,15.07889987,20.2803868,23.81545164,15.45618724,39.02650089,38.57857629,18.71621291,19.36437198,24.28415725,1.026120814,-1.390019054,-0.739339345,-1.099014144,1.512124049,0.913692054,2.550560625,2.371956568,2.096754811,-0.041767669,-0.911765815,1.391500492,3.024507179,0.242444179,-1.490091355,-1.638840277,0.036194724,-0.339421285,0.304913882,0.164621872,0.45975637,0.271846369,0.130603197,0.36094901,0.010802169,0.017754283,0.036095296,0.966686571,0.36196218,0.164172531,0.002510599,0.80845188,0.13630091,0.101346967,0.9711294,0.734315143,23.28185215
